1,0.611436153652501,0.993055667028675,-0.688212908438446,NaN,0.867298578199052,0.862559241706161,0.398104265402844,0.848341232227488,0.411836592178771,0.388966480446927,0.457402234636872,0.5,0.430586841337448,0.492967300920189,0.501394702848657,0,0.3,0.355555555555556,0.274285714285714,NaN,100,2,2,1
2,0.632923191948661,NaN,-0.865276006824262,NaN,0.853080568720379,0.862559241706161,0.293838862559242,0.881516587677725,0.291899441340782,0.247817737430168,0.480359636871508,0.287971368715084,0.676831263062824,0.735307673223717,0.406176132089676,0.669178809683637,0.507936507936508,0.567164179104478,0.266009852216749,0.545454545454545,100,1,2,1
3,0.688681834695639,NaN,-0.535157980328147,NaN,0.833333333333333,0.842857142857143,0.376190476190476,0.842857142857143,0.393082865168539,0.48999297752809,0.496137640449438,0.48999297752809,0.512141900104548,0.175780762327663,0.469206238643544,0.175780762327663,0.339622641509434,0.0571428571428571,0.251428571428571,0.0571428571428571,100,1,2,1
4,0.75166706958969,NaN,-0.444903850113244,NaN,0.852380952380952,0.852380952380952,0.395238095238095,0.833333333333333,0.420294943820225,0.484375,0.497717696629214,0.508426966292135,0.426887744105421,0.176776695296637,0.478101935442806,0,0.27906976744186,0.0606060606060606,0.248520710059172,NaN,100,1,2,1
5,0.752492777134006,0.874563748404667,-0.954584528815483,NaN,0.843601895734597,0.843601895734597,0.28436018957346,0.815165876777251,0.450629894450119,0.401259788900238,0.473527408920667,0.479826353421859,0.344221227293893,0.481174366373162,0.391212636816132,0.29378999955862,0.195121951219512,0.326530612244898,0.277511961722488,0.133333333333333,100,4,2,1
6,0.746949247199253,0.700351214365556,-0.631583916224133,NaN,0.833333333333333,0.842857142857143,0.380952380952381,0.857142857142857,0.393082865168539,0.43872893258427,0.506144662921348,0.36622191011236,0.512141900104548,0.388565497783084,0.466391538748003,0.546310402774627,0.339622641509434,0.232558139534884,0.244186046511628,0.4,100,3,2,1
7,0.692668151887092,NaN,-0.792529955987707,NaN,0.867298578199052,0.867298578199052,0.298578199052133,0.867298578199052,0.374872318692543,0.387214845080014,0.563840653728294,0.387214845080014,0.51633184094084,0.488199181262762,0.387496087165984,0.488199181262762,0.391304347826087,0.363636363636364,0.221052631578947,0.363636363636364,100,1,2,1
8,0.712241175116392,0.712241175116392,-0.84262830195545,NaN,0.842857142857143,0.842857142857143,0.30952380952381,0.857142857142857,0.451544943820225,0.451544943820225,0.522647471910112,0.455933988764045,0.348552383502027,0.348552383502027,0.411816338468028,0.305324932828522,0.195121951219512,0.195121951219512,0.240837696335079,0.166666666666667,100,100,2,1
9,0.716723301841075,NaN,-0.627947468806156,NaN,0.848341232227488,0.848341232227488,0.364928909952607,0.843601895734597,0.410793326523664,0.423135852911134,0.536857337419135,0.462972420837589,0.452737295684421,0.420369991221921,0.44054010865529,0.298959721734571,0.304347826086957,0.272727272727273,0.229885057471264,0.153846153846154,100,1,2,1
10,0.701963746357166,0.883036231779058,0.0114696550323979,0.690745413463658,0.849056603773585,0.872641509433962,0.580188679245283,0.872641509433962,0.311833417978669,0.37201625190452,0.396901980700863,0.37201625190452,0.647297778003155,0.517838222402524,0.602179889737161,0.517838222402524,0.483870967741935,0.4,0.320610687022901,0.4,100,3,2,3
